benchmark,variant,pass_order,flags,wat_size,wasm_size,runs,warmup_runs,p25_ms,median_ms,p75_ms,result
rt02-tail-factorial,unroll-4,unroll-tail-inline,"--unroll-factor=4 --pass-order=unroll,tail,inline",12560,665,5,1,19.676762000017334,20.028995000757277,20.205626999086235,479001600
rt02-tail-factorial,unroll-4,tail-inline-unroll,"--unroll-factor=4 --pass-order=tail,inline,unroll",12560,665,5,1,19.563328991353046,20.260528006474487,20.565409999107942,479001600
rt02-tail-factorial,unroll-4,tail-unroll-inline,"--unroll-factor=4 --pass-order=tail,unroll,inline",12560,665,5,1,19.542902497050818,20.3841179900337,20.754165503603872,479001600
rt02-tail-factorial,unroll-8,inline-unroll-tail,"--unroll-factor=8 --pass-order=inline,unroll,tail",12560,665,5,1,20.131549004872795,20.398594992002472,20.86445250461111,479001600
rt02-tail-factorial,unroll-8,inline-tail-unroll,"--unroll-factor=8 --pass-order=inline,tail,unroll",12560,665,5,1,20.18429450254189,20.499958001892082,21.2625999993179,479001600
rt02-tail-factorial,unroll-8,unroll-inline-tail,"--unroll-factor=8 --pass-order=unroll,inline,tail",12560,665,5,1,19.787868004641496,19.980922996182926,20.347748497442808,479001600
rt02-tail-factorial,unroll-8,unroll-tail-inline,"--unroll-factor=8 --pass-order=unroll,tail,inline",12560,665,5,1,19.219633999455255,20.132261008257046,20.77453100355342,479001600
rt02-tail-factorial,unroll-8,tail-inline-unroll,"--unroll-factor=8 --pass-order=tail,inline,unroll",12560,665,5,1,19.830978504614905,20.187935995636508,20.593380002537742,479001600
rt02-tail-factorial,unroll-8,tail-unroll-inline,"--unroll-factor=8 --pass-order=tail,unroll,inline",12560,665,5,1,19.24756449443521,20.06668600370176,20.95638699393021,479001600
rt02-tail-factorial,tail-off,inline-unroll-tail,"--tail=off --pass-order=inline,unroll,tail",10680,636,5,1,19.99107049778104,21.130423992872238,21.443723497213796,479001600
rt02-tail-factorial,tail-off,inline-tail-unroll,"--tail=off --pass-order=inline,tail,unroll",10680,636,5,1,19.893264507118147,20.065122997038998,21.205749493674375,479001600
rt02-tail-factorial,tail-off,unroll-inline-tail,"--tail=off --pass-order=unroll,inline,tail",10680,636,5,1,19.939014004194178,20.078899993677624,20.530092500848696,479001600
rt02-tail-factorial,tail-off,unroll-tail-inline,"--tail=off --pass-order=unroll,tail,inline",10680,636,5,1,19.78436799981864,20.088769000722095,20.76984250015812,479001600
rt02-tail-factorial,tail-off,tail-inline-unroll,"--tail=off --pass-order=tail,inline,unroll",10680,636,5,1,19.72676650620997,20.092685997951776,21.097627002745867,479001600
rt02-tail-factorial,tail-off,tail-unroll-inline,"--tail=off --pass-order=tail,unroll,inline",10680,636,5,1,19.685067498357967,20.14221900026314,20.42798599723028,479001600
rt02-tail-factorial,combo-inline-unroll,inline-unroll-tail,"--unroll-factor=4 --no-inline --pass-order=inline,unroll,tail",12560,665,5,1,20.06832700135419,20.160965010290965,20.938096997269895,479001600
rt02-tail-factorial,combo-inline-unroll,inline-tail-unroll,"--unroll-factor=4 --no-inline --pass-order=inline,tail,unroll",12560,665,5,1,20.136082501267083,20.457046004594304,20.905284502077848,479001600
rt02-tail-factorial,combo-inline-unroll,unroll-inline-tail,"--unroll-factor=4 --no-inline --pass-order=unroll,inline,tail",12560,665,5,1,20.14594249340007,20.25792800122872,20.77762249246007,479001600
rt02-tail-factorial,combo-inline-unroll,unroll-tail-inline,"--unroll-factor=4 --no-inline --pass-order=unroll,tail,inline",12560,665,5,1,20.251181995263323,20.440613996470347,20.802201492188033,479001600
rt02-tail-factorial,combo-inline-unroll,tail-inline-unroll,"--unroll-factor=4 --no-inline --pass-order=tail,inline,unroll",12560,665,5,1,20.002334495075047,20.170513991615735,20.689627999672666,479001600
rt02-tail-factorial,combo-inline-unroll,tail-unroll-inline,"--unroll-factor=4 --no-inline --pass-order=tail,unroll,inline",12560,665,5,1,19.661413003632333,20.243141989340074,21.023125504143536,479001600
rt03-loop-summation,baseline,inline-unroll-tail,"--pass-order=inline,unroll,tail",14738,678,5,1,19.91543851181632,20.192975993268192,20.830991488764994,200010000
rt03-loop-summation,baseline,inline-tail-unroll,"--pass-order=inline,tail,unroll",14738,678,5,1,19.627628003945574,20.589488005498424,20.705618997453712,200010000
rt03-loop-summation,baseline,unroll-inline-tail,"--pass-order=unroll,inline,tail",14738,678,5,1,19.761231997108553,20.187364003504626,20.64342000085162,200010000
rt03-loop-summation,baseline,unroll-tail-inline,"--pass-order=unroll,tail,inline",14738,678,5,1,19.86655699874973,20.201452003675513,20.371414502733387,200010000
rt03-loop-summation,baseline,tail-inline-unroll,"--pass-order=tail,inline,unroll",14738,678,5,1,19.776439999986906,19.938982994062826,20.20787900983123,200010000
rt03-loop-summation,baseline,tail-unroll-inline,"--pass-order=tail,unroll,inline",14738,678,5,1,19.48894050292438,19.831369994790293,20.228838504408486,200010000
rt03-loop-summation,no-inline,inline-unroll-tail,"--no-inline --pass-order=inline,unroll,tail",14738,678,5,1,19.36489549552789,19.855606005876325,20.52179499878548,200010000
rt03-loop-summation,no-inline,inline-tail-unroll,"--no-inline --pass-order=inline,tail,unroll",14738,678,5,1,20.05979899695376,20.54134699574206,21.03808800166007,200010000
rt03-loop-summation,no-inline,unroll-inline-tail,"--no-inline --pass-order=unroll,inline,tail",14738,678,5,1,19.588408496929333,20.261395009583794,20.448952505830675,200010000
rt03-loop-summation,no-inline,unroll-tail-inline,"--no-inline --pass-order=unroll,tail,inline",14738,678,5,1,19.684175502334256,20.4045069986023,20.995217499148566,200010000
rt03-loop-summation,no-inline,tail-inline-unroll,"--no-inline --pass-order=tail,inline,unroll",14738,678,5,1,19.766757504839916,20.242330007022247,20.96199399966281,200010000
rt03-loop-summation,no-inline,tail-unroll-inline,"--no-inline --pass-order=tail,unroll,inline",14738,678,5,1,19.49204650009051,20.127752010012046,20.613804495951626,200010000
rt03-loop-summation,unroll-4,inline-unroll-tail,"--unroll-factor=4 --pass-order=inline,unroll,tail",14738,678,5,1,19.470099497993942,19.97098400897812,20.413764999830164,200010000
rt03-loop-summation,unroll-4,inline-tail-unroll,"--unroll-factor=4 --pass-order=inline,tail,unroll",14738,678,5,1,19.66530000208877,20.06637600425165,20.38309549971018,200010000
rt03-loop-summation,unroll-4,unroll-inline-tail,"--unroll-factor=4 --pass-order=unroll,inline,tail",14738,678,5,1,19.349710499227513,20.334324988652952,21.37303450581385,200010000
