benchmark,variant,pass_order,flags,wat_size,wasm_size,runs,warmup_runs,p25_ms,median_ms,p75_ms,result
nested-loop,tail-off,inline-unroll-tail,"--tail=off --pass-order=inline,unroll,tail",19706,753,5,1,19.918470999982674,20.337269001174718,20.61614300328074,104448
nested-loop,tail-off,inline-tail-unroll,"--tail=off --pass-order=inline,tail,unroll",19706,753,5,1,19.50462450622581,19.672487993375398,19.920599996112287,104448
nested-loop,tail-off,unroll-inline-tail,"--tail=off --pass-order=unroll,inline,tail",19706,753,5,1,20.041879004566,20.225883010425605,20.492131006903946,104448
nested-loop,tail-off,unroll-tail-inline,"--tail=off --pass-order=unroll,tail,inline",19706,753,5,1,19.70652650197735,19.83828299853485,20.566924999002367,104448
nested-loop,tail-off,tail-inline-unroll,"--tail=off --pass-order=tail,inline,unroll",19706,753,5,1,20.137500498094596,20.489659989834763,21.13025900325738,104448
nested-loop,tail-off,tail-unroll-inline,"--tail=off --pass-order=tail,unroll,inline",19706,753,5,1,20.247573993401602,20.414907005033456,20.71208000415936,104448
nested-loop,combo-inline-unroll,inline-unroll-tail,"--unroll-factor=4 --no-inline --pass-order=inline,unroll,tail",19706,753,5,1,19.75916749506723,19.857059000059962,20.050375496794004,104448
nested-loop,combo-inline-unroll,inline-tail-unroll,"--unroll-factor=4 --no-inline --pass-order=inline,tail,unroll",19706,753,5,1,19.670123998366762,20.382085000164807,20.50207649881486,104448
nested-loop,combo-inline-unroll,unroll-inline-tail,"--unroll-factor=4 --no-inline --pass-order=unroll,inline,tail",19706,753,5,1,19.439191004494205,20.041839001351036,20.2735884959111,104448
nested-loop,combo-inline-unroll,unroll-tail-inline,"--unroll-factor=4 --no-inline --pass-order=unroll,tail,inline",19706,753,5,1,19.59504199476214,20.021941003506072,20.070889499038458,104448
nested-loop,combo-inline-unroll,tail-inline-unroll,"--unroll-factor=4 --no-inline --pass-order=tail,inline,unroll",19706,753,5,1,20.10855550179258,20.31441700819414,20.507396999164484,104448
nested-loop,combo-inline-unroll,tail-unroll-inline,"--unroll-factor=4 --no-inline --pass-order=tail,unroll,inline",19706,753,5,1,19.278185005532578,19.5217029977357,20.35826949577313,104448
